CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,dissociated
61681,P1H1O2F2,-0.801582282,OP(=O)(F)F,-4.640566655,-2.486156723,-5.24140085,-1.660562897,TRUE
68422485,H5C4Cl1O2F2,-0.920836831,C1COC(O1)(C(F)F)Cl,-4.543045926,-3.718768698,-4.438784685,-1.656348136,TRUE
15214083,H15C9N1O1,1.082643677,C1C2CC3CC1C[N+](C2)(C3)[O-],-2.56998015,-2.696679716,-1.42298475,-1.656262608,TRUE
13641343,H14C9,2.322893028,C1CC2CC3C1CC2C3,-1.102593788,-1.061265371,-0.801131314,-1.655611593,TRUE
12545945,H12C6F2,1.921401935,CC(C)(C(C)(C)F)F,-1.491402412,-1.111274536,-1.447537728,-1.635736747,TRUE
12590907,H4C5F4,0.160405481,C1CC12C(C2(F)F)(F)F,-3.82276532,-2.714026979,-2.789032506,-1.634506875,TRUE
12025748,H9C5F3,2.140034787,CC(C)(C)C(F)(F)F,-1.564661205,-0.896496366,-0.86909419,-1.625059354,TRUE
67894322,H8C7N1O1F5,-1.048042754,C1COCCN1C(C(=C(F)F)F)(F)F,-4.8853884,-3.907812542,-4.079062131,-1.621355802,TRUE
5238940,P1H3N1O2F1,0.080903423,NP(=O)(O)F,-3.48118027,-2.105939782,-3.889120178,-1.619825083,TRUE
64706481,H17C9N1O1F4,1.396681337,CC(CC(C)OCC(C(F)F)(F)F)NC,-1.800031408,-2.241675614,-1.416663192,-1.608069037,TRUE
20506772,H5C3N1O1,0.931586552,C1CN2C1O2,-2.246622028,-1.574339151,-3.031912247,-1.607938847,TRUE
64809165,H13C7N1O2F4,1.237674298,CNC(CO)COCC(C(F)F)(F)F,-2.694441429,-1.45806984,-1.759414957,-1.604158187,TRUE
61175,H10C4O2,0.259785246,CCOOCC,-1.982887448,-1.971665938,-4.877053642,-1.601827128,TRUE
17779323,H8C5O1,2.625004357,C1CC2CC1O2,-0.524604798,-0.73248043,-0.395072865,-1.587861861,TRUE
22165006,H5C2N1O1,-0.157607135,C=CNO,-3.531856136,-2.127552219,-4.306570746,-1.582192949,TRUE
66222324,H12C7O3F4,1.277425327,COC(COCC(C(F)F)(F)F)OC,-1.405270669,-2.136082567,-2.082515229,-1.576024074,TRUE
61384450,H9C4S1N2O2F3,0.200157972,CN(CCC(F)(F)F)S(=O)(=O)N,-3.056202229,-2.621962531,-3.165979026,-1.57410295,TRUE
9626,H9C4F1,2.21556335,CC(C)(C)F,-1.437414037,-0.662558233,-0.676753619,-1.570569323,TRUE
64900039,H13C7N1O2F4,0.840158162,CC(C(CO)OCC(C(F)F)(F)F)N,-3.734198768,-1.083014426,-2.068414371,-1.567683675,TRUE
23266238,H5C6F7,-0.435867262,CC(=C(F)F)CC(C(F)(F)F)(F)F,-3.509869721,-3.746324888,-3.439339959,-1.564655464,TRUE
23236000,H6C2S1F2,-0.21723441,CS(C)(F)F,-2.396380606,-2.02738394,-5.527690489,-1.549958634,TRUE
71416183,H8C6O1F4,-0.304687843,CC=CCOC(C(F)F)(F)F,-3.482860905,-3.218210538,-3.483293881,-1.545050299,TRUE
21999369,H6C3N1F1,2.052581354,C1CC1(N)F,-1.477638757,-0.628830037,-0.935495949,-1.533284801,TRUE
63906257,H13C8N1O1F4,1.189971894,C1CC1C(COCC(C(F)F)(F)F)N,-1.990863151,-1.7846089,-1.839128256,-1.530752665,TRUE
71648870,H15C9N2F3,2.012830325,C1CC1N2CCC(CC2)NC(F)(F)F,-0.974823249,-0.921294354,-1.222517087,-1.526187611,TRUE
65536799,H19C10N2F3,1.619289146,CCC(CN1CCC(CC1)C(F)(F)F)N,-1.715182083,-1.277016534,-1.283801854,-1.522311318,TRUE
73182,P2H4C1O6F2,-1.052017711,C(F)(F)(P(=O)(O)O)P(=O)(O)O,-4.855939899,-3.108553912,-4.28978568,-1.51637106,TRUE
409758,H10C4S1O3,0.013324774,CC(C)(C)S(=O)(=O)O,-3.807954925,-2.289592179,-2.934042868,-1.511927382,TRUE
74441,H4C3N2F6,1.79817243,C(C(F)(F)F)(C(F)(F)F)(N)N,-1.630573314,-1.021522612,-1.003101398,-1.508285769,TRUE
65531634,H21C10N2F3,1.58748803,CCC(C)(CN)CN(C)CCC(F)(F)F,-1.551542823,-1.006169652,-1.684036341,-1.500702151,TRUE
21458931,Si1H11C5S1O3F3,0.108729582,C[Si](C)(C)OS(=O)(=O)CC(F)(F)F,-2.219185332,-3.255704916,-3.187960806,-1.4981733,TRUE
64815225,H13C7N1O2F4,1.13034462,C(COCC(C(F)F)(F)F)C(CN)O,-2.253172279,-1.554995921,-1.770460162,-1.494943704,TRUE
63906818,H12C8O2F4,0.983263912,C1CC1C(COCC(C(F)F)(F)F)O,-2.109892436,-1.789007361,-1.922892397,-1.461930655,TRUE
2760774,P1H2C1O3F3,-0.415992478,C(F)(F)(F)P(=O)(O)O,-3.545736818,-2.884487326,-3.573816728,-1.459343906,TRUE
144179,Ge1H6C4F6,0.120654452,C[Ge](C)(C(F)(F)F)C(F)(F)F,-3.53828611,-2.108575526,-2.605476061,-1.435716842,TRUE
23147937,H13C8N1O2F2,0.720903613,CN(C1CCC(CC1)(F)F)C(=O)O,-2.576783959,-1.218128809,-2.572599757,-1.421703894,TRUE
24267,P1H2O3F1,-0.559098228,OP(=O)(O)F,-3.122710849,-1.918508708,-5.14343423,-1.417893184,TRUE
62456364,H17C9N1O1F4,1.293326615,CCC(CNCC)OCC(C(F)F)(F)F,-0.734947514,-1.773992615,-2.034886287,-1.40396771,TRUE
61482882,H23C10N1O2,2.537550924,CCCCOCCNC(C)COC,-0.066440713,-0.281121719,-0.421315739,-1.396921823,TRUE
69255304,H20C11F2,1.682892838,CC(C)(C1CCCCC1)C(C)(F)F,-1.311704471,-0.796834576,-1.223778596,-1.396832693,TRUE
18991632,H5C3O1F1,1.861774661,C1CC1(O)F,-1.367841589,-0.432791974,-0.994071978,-1.396671587,TRUE
64809368,H15C8N1O2F4,1.289351659,CNC(CCOCC(C(F)F)(F)F)CO,-1.411528353,-1.703064103,-1.332310347,-1.385826297,TRUE
57466108,H5C3N1O2,0.390966126,C#CCN(O)O,-1.445391365,-2.167624029,-3.507573533,-1.382247884,TRUE
20141960,P1H4C2O3F3,0.180281727,C(C(F)(F)F)P(=O)(O)O,-2.399212005,-2.109852579,-3.155301761,-1.367535254,TRUE
11275188,H8C4N1F3,1.631215477,CC(C)(C(F)(F)F)N,-1.522798109,-0.761100415,-0.995497307,-1.36217371,TRUE
67217227,H6C6O1F2,-0.980464105,C1C2C=C(C1(CO2)F)F,-4.479045255,-3.097709374,-3.40990214,-1.340877409,TRUE
66184053,H12C6S1N2O2F2,0.800407133,CCN(C1CNC1)S(=O)(=O)C(F)F,-1.813512248,-1.469729093,-2.312586282,-1.332841504,TRUE
63071214,H15C8N1O2F4,1.579538117,CCOC(CN)COCC(C(F)F)(F)F,-0.801223706,-1.33090101,-1.098272551,-1.328168603,TRUE
58998135,H21C10N3,1.62724052,CN1CCCN(CC1)CCCN[CH],-0.872728722,-1.091634743,-1.107428998,-1.325585671,TRUE
66730136,H7C5S1F3,-0.304687843,C1CSCC1(C(F)F)F,-2.977109974,-2.605841506,-3.233991837,-1.317146631,TRUE
17980535,H16C8N1O1F1,1.58748803,C1CN(CCC1F)CCCO,-1.612157843,-0.993554066,-0.527892153,-1.316011359,TRUE
69520439,H13C7S1N1,-0.658476532,C1C[N+]2(CCC1CC2)[S-],-3.643837805,-2.699062216,-3.505902911,-1.312228889,TRUE
21572612,C4O1F4,-1.012265221,C1(=C(OC(=C1F)F)F)F,-3.773763587,-2.225921127,-4.871957675,-1.305807788,TRUE
66619001,H9C4S1N1O2,-0.761831253,CN(C1CC1)S(=O)O,-3.458486818,-2.699082209,-3.898224938,-1.295050034,TRUE
9570722,H18C9N2O2,-0.72605372,CCC(/C(=N/O)/CC)/C(=N/O)/CC,-2.442202297,-4.628722756,-2.861065497,-1.292304898,TRUE
62599030,H13C8N1O1F4,-0.511395824,C=CCNCCOCC(C(F)F)(F)F,-3.204889687,-2.748658193,-3.308476885,-1.287972882,TRUE
18348400,H13C5S1N1O2,0.987238869,CC(C)(C)CS(=O)(=O)N,-1.609890448,-1.456801118,-1.664703728,-1.282185317,TRUE
196996,P1H4C1O2F1,0.510220675,CP(=O)(O)F,-2.47745094,-1.386091696,-2.281513759,-1.279286403,TRUE
19694798,H18C9O6,-1.004315307,CC(CC(C)(C)OOC(=O)OCCO)O,-3.14571556,-3.392686146,-4.103721988,-1.271529629,TRUE
67894316,H10C8N1F5,-0.964564278,C1CCN(CC1)C(C(=C(F)F)F)(F)F,-4.457824391,-3.223781921,-2.8312063,-1.269853296,TRUE
12371157,H6C4O1,1.988979123,C1CC12CO2,-0.58573506,-0.373489394,-0.615854313,-1.25700269,TRUE
21225492,H4C2O3,1.392704919,C1C(O1)(O)O,0.842330288,-1.430786055,-2.773551874,-1.256687066,TRUE
57227425,H6C4N1O1F3,1.019039985,C1C(NCO1)C(F)(F)F,-1.799768098,-1.250885679,-1.42794931,-1.25595384,TRUE
43243221,H14C6S1N2O2,0.848108076,CCNS(=O)(=O)N1CCCC1,-1.773890541,-1.523663552,-1.660782541,-1.250443477,TRUE
65765912,H21C9S1N3O2,1.555686915,CNCCCN(C)S(=O)(=O)N(C)C1CC1,-0.833189096,-0.864250983,-1.135529092,-1.250004986,TRUE
59953884,H14C7O2,0.112704539,COOCCCCC[CH],-1.836451131,-1.442318686,-3.838240225,-1.24252061,TRUE
11074073,Si1H15C7F3,1.213823096,CC(C)(C)[Si](C)(C)C(F)(F)F,-1.848578036,-1.021490956,-0.878324225,-1.231643751,TRUE
64899935,H15C8N1O2F4,1.030966316,CNC(CCO)COCC(C(F)F)(F)F,-1.315826416,-1.432092265,-1.494540295,-1.222559654,TRUE
18924299,H6C2N2O1,1.734568738,C1C(O1)(N)N,-0.9089534,-0.420876144,-0.761842344,-1.21589635,TRUE
63954918,H19C10N2F3,1.945253137,CCN(CC1CC1)C(CCN)C(F)(F)F,-0.636499916,-0.537222095,-0.156178263,-1.194276614,TRUE
15646436,Si1H13C4S1N1O2,0.808357046,C[Si](C)(C)CS(=O)(=O)N,-1.628666752,-1.323541086,-1.725844824,-1.183853967,TRUE
71338999,P1H9C5O3F4,-0.201333121,CCOP(O)OCC(C(F)F)(F)F,-3.086825874,-2.45354147,-2.151190331,-1.181259718,TRUE
20278116,H10C5N1F3,1.44438228,CC(C)(CC(F)(F)F)N,-1.260118396,-0.781583247,-0.690742343,-1.177598471,TRUE
